1375665013.710263,33.892016,130.840080,30.000000,65.000000,26.151629,desc:<+33.89201579,+130.84008011> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?3ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665031.349938,33.892447,130.839961,30.000000,165.000000,28.871066,desc:<+33.89244680,+130.83996122> +/- 165.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?1ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665031.932204,33.892246,130.839990,30.000000,65.000000,26.810368,desc:<+33.89224568,+130.83998997> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?1ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665038.399218,33.892427,130.839984,30.000000,65.000000,25.640871,desc:<+33.89242671,+130.83998414> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?8ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665044.828612,33.892382,130.840007,30.000000,65.000000,24.751724,desc:<+33.89238154,+130.84000700> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?4ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665046.076878,33.892400,130.840050,30.000000,65.000000,23.450358,desc:<+33.89240019,+130.84005011> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?6ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665052.591722,33.892573,130.840149,30.000000,65.000000,22.936381,desc:<+33.89257308,+130.84014869> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?2ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665059.325266,33.892553,130.840163,30.000000,65.000000,22.555570,desc:<+33.89255305,+130.84016286> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?0åˆ?9ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665065.063701,33.892539,130.839960,30.000000,65.000000,22.113774,desc:<+33.89253869,+130.83995980> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?5ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665072.776134,33.892594,130.839871,30.000000,65.000000,21.979086,desc:<+33.89259444,+130.83987068> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?2ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665073.885690,33.892586,130.839890,30.000000,65.000000,21.079591,desc:<+33.89258573,+130.83989002> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?3ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665081.357249,33.892696,130.840117,30.000000,65.000000,20.797365,desc:<+33.89269583,+130.84011699> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?1ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665082.502499,33.892687,130.840109,30.000000,65.000000,19.930733,desc:<+33.89268744,+130.84010937> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?2ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665089.579295,33.892661,130.840028,30.000000,65.000000,19.255771,desc:<+33.89266072,+130.84002752> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?9ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665090.575700,33.892750,130.840077,30.000000,65.000000,18.562230,desc:<+33.89275014,+130.84007731> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?0ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665097.113574,33.892983,130.840056,30.000000,65.000000,18.034646,desc:<+33.89298325,+130.84005585> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?7ç§?æ—¥æœ¬æ¨™æº–æ™‚
1375665099.247032,33.893128,130.839953,30.000000,65.000000,17.484865,desc:<+33.89312807,+130.83995299> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10æ™?1åˆ?9ç§?æ—¥æœ¬æ¨™æº–æ™‚
