8763.837826,0.081506,0.113791,-0.044064
8763.847321,0.013825,0.176150,-0.019608
8763.856667,-0.051795,0.184440,0.010578
8763.866048,-0.104750,0.145785,0.037262
8763.875394,-0.136947,0.075015,0.058100
8763.884561,-0.136273,-0.041150,0.074169
8763.893907,-0.093294,-0.198123,0.091140
8763.903370,-0.021741,-0.355550,0.102211
8763.912716,0.058560,-0.464134,0.097173
8763.922158,0.137691,-0.499341,0.077226
8763.931504,0.197864,-0.466330,0.059668
8763.940790,0.225188,-0.390376,0.058340
8763.950136,0.211711,-0.294040,0.067565
8763.959492,0.171748,-0.177818,0.067775
8763.968838,0.124278,-0.037914,0.056566
8763.978187,0.086123,0.114573,0.044150
8763.987533,0.057883,0.242443,0.035119
8763.996731,0.040409,0.292749,0.034065
8764.006077,0.039902,0.249799,0.044393
8764.015429,0.058169,0.149838,0.054622
8764.024775,0.093247,0.041395,0.054439
8764.034263,0.133782,-0.036498,0.050778
8764.043609,0.171104,-0.062616,0.042539
8764.052965,0.194420,-0.031466,0.025202
8764.062311,0.194448,0.042057,0.003410
8764.071508,0.169118,0.137396,-0.007922
8764.080854,0.121188,0.230854,-0.001928
8764.090349,0.053177,0.314848,0.007626
8764.099695,-0.039815,0.399692,0.004723
8764.108900,-0.144724,0.486772,-0.010714
8764.118246,-0.221972,0.555174,-0.020583
8764.127593,-0.236818,0.589657,-0.014773
8764.136939,-0.194169,0.600514,-0.008155
8764.146288,-0.126464,0.607431,-0.005123
8764.155634,-0.057841,0.629895,0.010504
8764.164983,-0.008669,0.676443,0.042286
8764.174329,0.007032,0.732448,0.074267
8764.183822,0.013454,0.773621,0.107452
8764.193168,0.033198,0.800431,0.140561
8764.202523,0.029938,0.851517,0.174948
8764.211869,-0.063775,0.975901,0.225901
8764.221064,-0.247695,1.159102,0.285402
8764.230410,-0.438215,1.311051,0.323176
8764.239759,-0.543628,1.353832,0.330672
8764.249105,-0.528174,1.280902,0.336328
8764.258484,-0.407853,1.124449,0.347106
8764.267830,-0.226336,0.936628,0.355234
8764.277178,-0.052387,0.775763,0.357672
8764.286524,0.055197,0.672203,0.353615
8764.295874,0.079788,0.624534,0.340874
8764.305220,0.051533,0.607376,0.325004
8764.314568,0.007742,0.594408,0.309225
8764.323914,-0.021556,0.568228,0.293363
8764.333429,-0.032765,0.527922,0.269374
8764.342775,-0.029399,0.470047,0.237280
8764.351933,-0.011433,0.392150,0.208542
8764.361279,0.018223,0.326822,0.182023
8764.370636,0.034053,0.307452,0.149845
8764.379982,0.013557,0.326718,0.119021
8764.389471,-0.033416,0.363196,0.103249
8764.398817,-0.075808,0.409729,0.096615
8764.408161,-0.098972,0.444188,0.094454
8764.417507,-0.103463,0.427099,0.101360
8764.426856,-0.092686,0.348286,0.116213
8764.436202,-0.079042,0.240480,0.119596
8764.445547,-0.059586,0.143341,0.098876
8764.454893,-0.029925,0.078074,0.068919
8764.464102,-0.018718,0.049449,0.045939
8764.473448,-0.048604,0.059222,0.032363
8764.482960,-0.101954,0.121309,0.024645
8764.492306,-0.152568,0.233943,0.024920
8764.501634,-0.193604,0.342106,0.034307
8764.510980,-0.222954,0.389639,0.049369
8764.520327,-0.241857,0.379997,0.064382
8764.529673,-0.257960,0.344551,0.078239
8764.539031,-0.272671,0.296776,0.090945
8764.548377,-0.288726,0.259243,0.095634
8764.557725,-0.311475,0.267750,0.098060
8764.567071,-0.324060,0.310317,0.094687
8764.576480,-0.304305,0.340088,0.087686
8764.585826,-0.248528,0.349078,0.087350
8764.595110,-0.179917,0.372749,0.098394
8764.604456,-0.138880,0.408023,0.122205
8764.613804,-0.141230,0.402807,0.160038
8764.623150,-0.160545,0.343242,0.197986
8764.632357,-0.167043,0.302322,0.214079
8764.641703,-0.155335,0.313746,0.217444
8764.651048,-0.131777,0.327536,0.227613
8764.660394,-0.099322,0.306684,0.234301
8764.669892,-0.061731,0.265022,0.214604
8764.679238,-0.023905,0.210105,0.181158
8764.688440,0.002144,0.146915,0.156952
8764.697786,0.016222,0.086558,0.150006
8764.707189,0.025569,0.023693,0.152258
8764.716535,0.042151,-0.044551,0.148737
8764.725971,0.067834,-0.086654,0.140572
8764.735317,0.087856,-0.073837,0.138157
8764.744667,0.082116,-0.014539,0.150783
8764.754013,0.051978,0.081342,0.166983
8764.763391,0.007001,0.211807,0.183264
8764.772737,-0.039175,0.343516,0.191530
8764.782059,-0.077321,0.421620,0.186009
8764.791405,-0.098543,0.410045,0.180409
8764.800609,-0.107906,0.326432,0.189653
8764.809955,-0.114473,0.216974,0.200033
8764.819304,-0.105668,0.114839,0.195422
8764.828650,-0.078340,0.044619,0.188400
8764.837998,-0.054256,0.027137,0.185968
8764.847344,-0.043950,0.052138,0.183608
8764.856837,-0.046925,0.089311,0.177887
8764.866183,-0.054467,0.115263,0.165320
8764.875533,-0.060336,0.112135,0.144728
8764.884879,-0.058583,0.078637,0.132120
8764.894228,-0.059426,0.057242,0.132130
8764.903574,-0.065979,0.094202,0.134452
8764.912780,-0.077852,0.165997,0.133359
8764.922126,-0.083552,0.224515,0.126503
8764.931471,-0.067255,0.247486,0.118378
8764.940817,-0.034747,0.224628,0.111313
8764.950310,0.006948,0.149110,0.101915
8764.959656,0.053791,0.050166,0.086761
8764.969007,0.087220,-0.028811,0.072828
8764.978353,0.089040,-0.066890,0.064805
8764.987635,0.068732,-0.061608,0.061487
8764.996981,0.043206,-0.028342,0.060486
8765.006255,0.020016,0.007120,0.065200
8765.015601,0.006557,0.029213,0.073297
8765.025154,0.011130,0.040516,0.075558
8765.034500,0.023959,0.056545,0.074331
8765.043642,0.028351,0.079116,0.075446
8765.052988,0.015503,0.064212,0.076672
8765.062486,-0.009268,-0.021655,0.068820
8765.071832,-0.032368,-0.136643,0.055234
8765.081184,-0.056110,-0.212322,0.045081
8765.090530,-0.084190,-0.240851,0.036088
8765.099877,-0.107877,-0.246787,0.027063
8765.109223,-0.119917,-0.238006,0.025987
8765.118573,-0.125209,-0.205542,0.029449
8765.127920,-0.133115,-0.158462,0.030631
8765.137115,-0.136170,-0.116891,0.030639
8765.146461,-0.121086,-0.092900,0.027105
8765.155813,-0.083074,-0.088725,0.024584
8765.165159,-0.034236,-0.092291,0.026585
8765.174516,0.016486,-0.065480,0.030859
8765.183862,0.055806,0.003820,0.037483
8765.193392,0.070269,0.064667,0.048841
8765.202738,0.064092,0.077883,0.058043
8765.212039,0.052367,0.067604,0.053531
