7723.927690,1.001677,-0.392531,0.415829
7723.937096,0.986767,-0.280289,0.414745
7723.946442,0.847892,-0.080304,0.402921
7723.955985,0.661628,0.034467,0.384525
7723.965331,0.454743,0.028815,0.344508
7723.974585,0.209272,-0.016582,0.281812
7723.983931,-0.030360,-0.055092,0.217933
7723.993275,-0.173785,-0.082599,0.148893
7724.002621,-0.177912,-0.113791,0.062976
7724.011972,-0.067075,-0.189845,-0.029348
7724.021318,0.105365,-0.324729,-0.097960
7724.030690,0.280839,-0.431191,-0.116173
7724.040036,0.407791,-0.412508,-0.075682
7724.049221,0.464008,-0.289895,-0.010726
7724.058567,0.442727,-0.154760,0.022601
7724.068076,0.373213,-0.048909,0.003509
7724.077422,0.316069,0.032119,-0.061491
7724.086762,0.333306,0.077968,-0.153284
7724.096108,0.430184,0.054276,-0.231786
7724.105463,0.535907,-0.076538,-0.287393
7724.114809,0.568630,-0.326671,-0.358579
7724.124008,0.510216,-0.678522,-0.442947
7724.133354,0.418431,-1.105131,-0.473234
7724.142709,0.385634,-1.505675,-0.447728
7724.152055,0.465057,-1.706502,-0.455029
7724.161404,0.635893,-1.593329,-0.554634
7724.170750,0.821838,-1.160553,-0.703687
7724.180387,0.962864,-0.528916,-0.822723
7724.189733,1.017164,0.015464,-0.877043
7724.198986,0.928869,0.249910,-0.871989
7724.208332,0.614215,0.285929,-0.907934
7724.217501,0.038609,0.361695,-1.130269
7724.226847,-0.690009,0.417101,-1.454824
7724.236190,-1.359869,0.137948,-1.628378
7724.245536,-1.758361,-0.601324,-1.629250
7724.254888,-1.767956,-1.550317,-1.614061
7724.264234,-1.421085,-2.319450,-1.634282
7724.273582,-0.832184,-2.674393,-1.707623
7724.282928,-0.098882,-2.607263,-1.880487
7724.292285,0.640324,-2.169542,-2.069522
7724.301631,1.123823,-1.463616,-2.059982
7724.310991,1.104432,-0.883171,-1.755175
7724.320337,0.618302,-0.882882,-1.299600
7724.329819,0.022817,-1.392564,-0.952114
7724.339165,-0.363759,-1.916169,-0.918731
7724.348525,-0.595295,-2.214001,-1.198041
7724.357871,-0.857067,-2.476522,-1.535624
7724.367205,-1.055362,-2.781667,-1.682196
7724.376551,-1.004052,-2.868115,-1.635496
7724.385788,-0.788082,-2.479432,-1.484466
7724.395134,-0.659585,-1.625683,-1.197801
7724.404656,-0.733573,-0.550999,-0.779335
7724.414002,-0.942806,0.357740,-0.418466
7724.423303,-1.162885,0.710092,-0.293469
7724.432649,-1.347297,0.350038,-0.373643
7724.441859,-1.471433,-0.489999,-0.540008
7724.451205,-1.450193,-1.341417,-0.726722
7724.460699,-1.260935,-1.844615,-0.882440
7724.470045,-1.086403,-1.962782,-0.939608
7724.479403,-1.194046,-1.858687,-0.902318
7724.488749,-1.602425,-1.553642,-0.858695
